Time_Dep_h,Debris_Start,Debris_Target,Delta_V1_m_s,Delta_V2_m_s,Travel_Time_h
1378.0,2,3,2113.5,2092.88,7.103
1378.0,3,0,2354.76,2224.07,8.156
1378.0,3,1,2038.64,2019.53,7.013
1378.0,3,2,2162.62,2180.25,8.156
1378.5,0,1,2324.88,2156.61,7.406
1378.5,0,2,2314.61,2183.8,8.486
1378.5,0,3,2245.12,2126.28,7.146
1378.5,1,0,2346.55,2316.16,6.284
1378.5,1,2,1927.34,1943.55,6.19
1378.5,1,3,2195.28,2196.83,8.208
1378.5,2,0,2164.14,2164.83,8.392
1378.5,2,1,2118.66,2118.07,7.357
1378.5,2,3,2070.38,2096.53,7.1
1378.5,3,0,2318.1,2418.38,8.194
1378.5,3,1,2084.36,2083.76,7.049
1378.5,3,2,2243.93,2237.61,8.182
1379.0,0,1,2293.38,2430.5,7.458
1379.0,0,2,2439.12,2570.83,8.582
1379.0,0,3,2222.27,2335.71,7.19
1379.0,1,0,1930.0,1980.8,6.17
1379.0,1,2,1986.6,1994.69,6.221
1379.0,1,3,2132.88,2151.79,8.18
1379.0,2,0,2463.11,2576.84,8.529
1379.0,2,1,2100.13,2081.28,7.34
1379.0,2,3,2141.18,2136.88,7.12
1379.0,3,0,2480.11,2399.14,8.201
1379.0,3,1,2084.7,2062.28,7.041
1379.0,3,2,2142.78,2125.0,8.124
1379.5,0,1,2487.79,2378.39,7.462
1379.5,0,2,2572.62,2433.43,8.568
1379.5,0,3,2379.78,2305.88,7.196
1379.5,1,0,2245.16,2349.14,6.283
1379.5,1,2,1940.76,1936.6,6.19
1379.5,1,3,2197.1,2209.97,8.214
1379.5,2,0,2550.68,2390.52,8.504
1379.5,2,1,2090.9,2095.49,7.344
1379.5,2,3,2019.21,2028.06,7.055
1379.5,3,0,2180.96,2256.61,8.147
1379.5,3,1,2308.53,2309.54,10.39
1379.5,3,2,2219.88,2233.06,8.178
1380.0,0,1,2132.16,2244.57,7.41
1380.0,0,2,2272.12,2413.2,8.543
1380.0,0,3,2083.76,2176.75,7.146
1380.0,1,0,2283.86,2118.11,6.244
1380.0,1,2,1966.46,1983.49,6.215
1380.0,1,3,2156.64,2154.93,8.188
1380.0,2,0,2298.37,2440.18,8.495
1380.0,2,1,2124.76,2112.08,7.354
1380.0,2,3,2124.21,2141.22,7.12
1380.0,3,0,2451.02,2476.34,8.212
1380.0,3,1,2356.9,2344.02,10.408
1380.0,3,2,2219.57,2193.07,8.166
1380.5,0,1,2450.85,2484.49,7.476
1380.5,0,2,2579.84,2579.46,8.592
1380.5,0,3,2353.55,2388.03,7.21
1380.5,1,0,2086.24,2237.89,6.253
1380.5,1,2,1979.31,1975.77,6.214
1380.5,1,3,2173.83,2195.25,8.208
1380.5,2,0,2588.35,2557.21,8.533
1380.5,2,1,2056.06,2054.76,7.315
1380.5,2,3,2105.66,2084.31,7.101
1380.5,3,0,2316.78,2192.36,8.142
1380.5,3,1,2286.85,2271.96,10.362
1380.5,3,2,2170.72,2189.29,8.159
1381.0,0,1,2279.07,2121.25,7.39
1381.0,0,2,2176.08,2165.46,8.441
1381.0,0,3,2209.6,2097.9,7.137
1381.0,1,0,2351.42,2301.96,6.283
1381.0,1,2,1932.24,1949.23,6.196
1381.0,1,3,2193.21,2193.64,8.21
1381.0,2,0,2163.65,2199.49,8.417
1381.0,2,1,2120.92,2119.01,7.355
1381.0,2,3,2078.18,2104.6,7.105
1381.0,3,0,2338.12,2434.27,8.196
1381.0,3,1,2087.75,2085.96,7.047
1381.0,3,2,2244.17,2234.57,8.18
1381.5,0,1,2314.68,2446.17,7.461
1381.5,0,2,2460.05,2581.87,8.586
1381.5,0,3,2240.7,2349.86,7.197
1381.5,1,0,1940.31,2013.76,6.186
1381.5,1,2,1987.86,1994.51,6.223
1381.5,1,3,2137.68,2157.74,8.188
1381.5,2,0,2483.92,2584.89,8.531
1381.5,2,1,2094.08,2075.32,7.334
1381.5,2,3,2140.39,2133.04,7.12
1381.5,3,0,2472.94,2378.15,8.195
1381.5,3,1,2079.31,2056.25,7.035
1381.5,3,2,2123.1,2120.41,8.11
1382.0,0,1,2480.19,2354.44,7.456
1382.0,0,2,2556.77,2405.05,8.563
1382.0,0,3,2373.25,2287.03,7.195
1382.0,1,0,2262.64,2353.3,6.286
1382.0,1,2,1934.18,1931.27,6.187
1382.0,1,3,2198.74,2210.16,8.218
1382.0,2,0,2527.83,2358.01,8.495
1382.0,2,1,2095.36,2099.78,7.344
1382.0,2,3,2024.49,2038.57,7.067
1382.0,3,0,2199.79,2285.36,8.154
1382.0,3,1,6209.56,6199.85,7.803
1382.0,3,2,2225.39,2236.29,8.179
1382.5,0,1,2151.94,2275.0,7.417
1382.5,0,2,2294.16,2441.01,8.551
1382.5,0,3,2101.3,2202.77,7.157
1382.5,1,0,2258.6,2088.11,6.237
1382.5,1,2,1970.36,1986.63,6.219
1382.5,1,3,2150.28,2149.54,8.187
1382.5,2,0,2321.81,2466.92,8.5
1382.5,2,1,2122.83,2108.79,7.351
1382.5,2,3,2128.91,2143.33,7.122
1382.5,3,0,2461.99,2472.07,8.209
1382.5,3,1,2099.61,2084.96,7.046
1382.5,3,2,2211.55,2184.08,8.161
1383.0,0,1,2463.2,2478.38,7.475
1383.0,0,2,2588.37,2567.95,8.592
1383.0,0,3,2363.73,2384.16,7.212
1383.0,1,0,2107.17,2259.14,6.26
1383.0,1,2,1976.45,1972.1,6.215
1383.0,1,3,2178.06,2198.84,8.213
1383.0,2,0,2593.83,2541.41,8.53
1383.0,2,1,2060.22,2060.78,7.319
1383.0,2,3,2096.78,2075.27,7.098
1383.0,3,0,2271.21,2159.65,8.124
1383.0,3,1,6065.42,6059.13,7.815
1383.0,3,2,2178.74,2197.74,8.162
1383.5,0,1,2222.32,2084.99,7.37
1383.5,0,2,2163.1,2198.23,8.47
1383.5,0,3,2167.25,2068.77,7.124
1383.5,1,0,2353.86,2285.66,6.281
1383.5,1,2,1937.15,1954.76,6.202
1383.5,1,3,2190.63,2190.1,8.212
1383.5,2,0,2173.95,2236.82,8.433
1383.5,2,1,2122.74,2119.41,7.353
1383.5,2,3,2085.83,2112.03,7.109
1383.5,3,0,2357.58,2447.76,8.197
1383.5,3,1,6267.15,6264.69,7.795
1383.5,3,2,2243.45,2230.62,8.178
1384.0,0,1,2335.55,2459.43,7.463
1384.0,0,2,2480.21,2590.31,8.589
1384.0,0,3,2258.66,2362.04,7.202
1384.0,1,0,1954.17,2046.15,6.199
1384.0,1,2,1988.7,1993.91,6.225
1384.0,1,3,2142.67,2163.55,8.195
1384.0,2,0,2503.63,2589.98,8.531
1384.0,2,1,2087.5,2069.11,7.328
1384.0,2,3,2138.67,2128.41,7.119
1384.0,3,0,2462.13,2355.12,8.187
1384.0,3,1,2073.24,2049.86,7.028
1384.0,3,2,2125.96,2131.14,8.122
1384.5,0,1,2468.91,2328.5,7.45
1384.5,0,2,2536.4,2375.02,8.557
1384.5,0,3,2363.76,2266.5,7.193
1384.5,1,0,2279.11,2355.13,6.288
1384.5,1,2,1927.09,1926.06,6.183
1384.5,1,3,2199.97,2209.9,8.221
1384.5,2,0,2499.39,2323.9,8.485
1384.5,2,1,2099.61,2103.67,7.344
1384.5,2,3,2031.32,2049.04,7.076
1384.5,3,0,2219.54,2312.63,8.16
1384.5,3,1,6221.49,6212.3,7.798
1384.5,3,2,2230.27,2238.62,8.178
1385.0,0,1,2172.61,2303.84,7.424
1385.0,0,2,2316.56,2466.97,8.559
1385.0,0,3,2119.55,2227.55,7.166
1385.0,1,0,2228.44,2056.88,6.229
1385.0,1,2,1973.99,1989.4,6.223
1385.0,1,3,2143.52,2144.17,8.186
1385.0,2,0,2345.47,2491.33,8.505
1385.0,2,1,2120.33,2105.03,7.347
1385.0,2,3,2132.97,2144.6,7.124
1385.0,3,0,2470.94,2465.11,8.206
1385.0,3,1,2098.15,2081.79,7.042
1385.0,3,2,2202.41,2174.53,8.156
1385.5,0,1,2473.63,2469.7,7.473
1385.5,0,2,2594.47,2553.91,8.592
1385.5,0,3,2372.26,2378.15,7.214
1385.5,1,0,2128.1,2278.48,6.266
1385.5,1,2,1973.12,1968.11,6.215
1385.5,1,3,2182.05,2202.03,8.218
1385.5,2,0,2596.26,2522.9,8.526
1385.5,2,1,2064.85,2066.71,7.322
1385.5,2,3,2086.83,2065.85,7.094
1385.5,3,0,2211.39,2126.24,8.097
1385.5,3,1,6098.52,6090.32,7.809
1385.5,3,2,2186.6,2205.55,8.164
1386.0,0,1,2118.82,2050.4,7.321
1386.0,0,2,2171.2,2233.5,8.489
1386.0,0,3,2111.93,2039.04,7.104
1386.0,1,0,2353.66,2267.33,6.279
1386.0,1,2,1942.03,1960.1,6.208
1386.0,1,3,2187.57,2186.21,8.214
1386.0,2,0,2189.33,2273.53,8.445
1386.0,2,1,2124.11,2119.28,7.351
1386.0,2,3,2093.23,2118.84,7.113
1386.0,3,0,2376.33,2458.72,8.198
1386.0,3,1,2093.22,2088.57,7.042
1386.0,3,2,2241.7,2225.81,8.175
1386.5,0,1,2355.79,2470.25,7.465
1386.5,0,2,2499.4,2596.14,8.593
1386.5,0,3,2276.03,2372.21,7.208
1386.5,1,0,1970.33,2077.61,6.211
1386.5,1,2,1989.11,1992.88,6.227
1386.5,1,3,2147.67,2169.23,8.202
1386.5,2,0,2522.04,2592.12,8.532
1386.5,2,1,2080.38,2062.73,7.321
1386.5,2,3,2135.98,2123.04,7.119
1386.5,3,0,2447.39,2330.19,8.179
1386.5,3,1,2066.53,2043.13,7.021
1386.5,3,2,2132.57,2141.9,8.13
1387.0,0,1,2453.63,2300.72,7.443
1387.0,0,2,2511.26,2343.4,8.55
1387.0,0,3,2351.04,2244.48,7.19
1387.0,1,0,2294.42,2354.63,6.29
1387.0,1,2,1919.52,1921.83,6.178
1387.0,1,3,2200.76,2209.19,8.225
1387.0,2,0,2464.91,2288.26,8.473
1387.0,2,1,2103.63,2107.12,7.344
1387.0,2,3,2038.82,2059.23,7.084
1387.0,3,0,2239.82,2338.31,8.165
1387.0,3,1,2065.9,2067.91,7.03
1387.0,3,2,2234.48,2240.01,8.178
1387.5,0,1,2193.82,2331.02,7.43
1387.5,0,2,2339.15,2490.94,8.566
1387.5,0,3,2138.25,2251.02,7.175
1387.5,1,0,2192.63,2024.64,6.219
1387.5,1,2,1977.35,1991.77,6.226
1387.5,1,3,2136.37,2139.16,8.184
1387.5,2,0,2369.1,2513.33,8.509
1387.5,2,1,2117.24,2100.84,7.343
1387.5,2,3,2136.36,2145.02,7.125
1387.5,3,0,2477.61,2455.54,8.203
1387.5,3,1,2096.03,2078.06,7.037
1387.5,3,2,2192.15,2164.49,8.15
1388.0,0,1,2481.95,2458.49,7.471
1388.0,0,2,2597.93,2537.4,8.59
1388.0,0,3,2378.95,2370.02,7.216
1388.0,1,0,2148.87,2295.86,6.271
1388.0,1,2,1969.29,1963.84,6.215
1388.0,1,3,2185.77,2204.84,8.223
1388.0,2,0,2595.38,2501.74,8.521
1388.0,2,1,2069.6,2072.52,7.323
1388.0,2,3,2075.83,2056.04,7.089
1388.0,3,0,2132.33,2139.49,8.086
1388.0,3,1,6124.2,6114.97,7.803
1388.0,3,2,2194.18,2212.68,8.166
1388.5,0,1,2067.77,2092.33,7.346
1388.5,0,2,2184.67,2268.66,8.504
1388.5,0,3,2032.51,2051.02,7.095
1388.5,1,0,2350.72,2246.94,6.277
1388.5,1,2,1946.86,1965.19,6.213
1388.5,1,3,2184.0,2182.02,8.215
1388.5,2,0,2207.7,2309.11,8.456
1388.5,2,1,2124.98,2118.61,7.349
1388.5,2,3,2100.32,2124.96,7.117
1388.5,3,0,2394.16,2467.12,8.198
1388.5,3,1,2095.21,2088.94,7.039
1388.5,3,2,2238.91,2220.15,8.172
1389.0,0,1,2375.3,2478.53,7.467
1389.0,0,2,2517.49,2599.31,8.595
1389.0,0,3,2292.7,2380.28,7.212
1389.0,1,0,1988.02,2108.02,6.222
1389.0,1,2,1989.07,1991.43,6.229
1389.0,1,3,2152.68,2174.68,8.209
1389.0,2,0,2538.94,2591.25,8.531
1389.0,2,1,2072.7,2056.25,7.313
1389.0,2,3,2132.35,2116.93,7.118
1389.0,3,0,2428.62,2303.38,8.17
1389.0,3,1,2059.16,2036.16,7.013
1389.0,3,2,2140.05,2152.44,8.136
1389.5,0,1,2434.01,2271.3,7.435
1389.5,0,2,2480.88,2310.36,8.542
1389.5,0,3,2334.98,2220.96,7.186
1389.5,1,0,2308.42,2351.77,6.292
1389.5,1,2,1914.81,1923.15,6.18
1389.5,1,3,2201.09,2208.05,8.228
1389.5,2,0,2423.48,2251.29,8.46
1389.5,2,1,2107.37,2110.12,7.343
1389.5,2,3,2046.57,2069.18,7.091
1389.5,3,0,2260.45,2362.14,8.169
1389.5,3,1,2070.52,2072.14,7.029
1389.5,3,2,2237.95,2240.46,8.177
1390.0,0,1,2215.46,2356.34,7.435
1390.0,0,2,2361.78,2512.79,8.572
1390.0,0,3,2157.23,2273.03,7.184
1390.0,1,0,2150.07,1991.41,6.206
1390.0,1,2,1980.42,1993.72,6.229
1390.0,1,3,2129.3,2135.83,8.181
1390.0,2,0,2392.51,2532.83,8.513
1390.0,2,1,2113.56,2096.23,7.338
1390.0,2,3,2139.02,2144.59,7.127
1390.0,3,0,2481.81,2443.38,8.199
1390.0,3,1,2093.21,2073.78,7.032
1390.0,3,2,2180.67,2154.09,8.143
1390.5,0,1,2487.93,2444.78,7.468
1390.5,0,2,2598.45,2518.53,8.589
1390.5,0,3,2383.67,2359.79,7.216
1390.5,1,0,2169.41,2311.15,6.276
1390.5,1,2,1965.01,1959.31,6.214
1390.5,1,3,2189.19,2207.23,8.227
1390.5,2,0,2590.85,2478.09,8.516
1390.5,2,1,2074.42,2078.13,7.325
1390.5,2,3,2063.62,2045.99,7.084
1390.5,3,0,2137.7,2171.14,8.103
1390.5,3,1,6145.95,6136.12,7.797
1390.5,3,2,2201.43,2219.08,8.167
1391.0,0,1,2074.64,2126.82,7.363
1391.0,0,2,2201.5,2302.76,8.517
1391.0,0,3,2035.91,2079.79,7.116
1391.0,1,0,2344.65,2224.73,6.273
1391.0,1,2,1951.61,1970.01,6.217
1391.0,1,3,2179.94,2177.53,8.216
1391.0,2,0,2227.85,2343.49,8.464
1391.0,2,1,2125.35,2117.41,7.346
1391.0,2,3,2107.07,2130.35,7.12
1391.0,3,0,2410.91,2472.88,8.198
1391.0,3,1,6266.53,6267.91,7.784
1391.0,3,2,2235.05,2213.69,8.169
1391.5,0,1,2393.9,2484.26,7.468
1391.5,0,2,2534.29,2599.81,8.598
1391.5,0,3,2308.51,2386.25,7.217
1391.5,1,0,2006.73,2137.3,6.231
1391.5,1,2,1988.58,1989.58,6.23
1391.5,1,3,2157.64,2179.9,8.215
1391.5,2,0,2554.11,2587.4,8.531
1391.5,2,1,2064.41,2049.9,7.305
1391.5,2,3,2127.67,2110.18,7.117
1391.5,3,0,2405.34,2275.02,8.16
1391.5,3,1,6114.33,6123.43,7.797
1391.5,3,2,2147.88,2162.73,8.141
1392.0,0,1,2409.79,2240.27,7.426
1392.0,0,2,2444.61,2276.07,8.533
1392.0,0,3,2315.28,2196.17,7.182
1392.0,1,0,2320.96,2346.57,6.293
1392.0,1,2,1916.82,1928.53,6.188
1392.0,1,3,2200.96,2206.47,8.231
1392.0,2,0,2373.46,2213.17,8.444
1392.0,2,1,2110.8,2112.64,7.342
1392.0,2,3,2054.46,2078.79,7.097
1392.0,3,0,2281.13,2384.06,8.173
1392.0,3,1,2074.88,2075.86,7.028
1392.0,3,2,2240.62,2239.97,8.176
1392.5,0,1,2237.28,2379.74,7.44
1392.5,0,2,2384.24,2532.45,8.578
1392.5,0,3,2176.29,2293.5,7.192
1392.5,1,0,2098.12,1957.27,6.19
1392.5,1,2,1983.15,1995.26,6.232
1392.5,1,3,2125.57,2137.45,8.185
1392.5,2,0,2415.6,2549.64,8.516
1392.5,2,1,2109.3,2091.23,7.334
1392.5,2,3,2140.9,2143.31,7.127
1392.5,3,0,2483.28,2428.73,8.194
1392.5,3,1,2089.7,2068.98,7.026
1392.5,3,2,2167.99,2143.34,8.135
1393.0,0,1,2491.35,2428.67,7.464
1393.0,0,2,2595.87,2497.34,8.586
1393.0,0,3,2386.21,2347.55,7.217
1393.0,1,0,2189.58,2324.32,6.281
1393.0,1,2,1960.26,1954.55,6.214
1393.0,1,3,2192.31,2209.19,8.232
1393.0,2,0,2582.41,2452.05,8.51
1393.0,2,1,2079.25,2083.46,7.326
1393.0,2,3,2049.98,2035.73,7.076
1393.0,3,0,2150.57,2202.59,8.115
1393.0,3,1,6164.94,6154.82,7.792
1393.0,3,2,2208.33,2224.66,8.168
1393.5,0,1,2087.36,2160.99,7.376
1393.5,0,2,2220.09,2336.02,8.528
1393.5,0,3,2046.86,2108.54,7.133
1393.5,1,0,2335.31,2200.7,6.27
1393.5,1,2,1956.24,1974.53,6.222
1393.5,1,3,2175.41,2172.78,8.217
1393.5,2,0,2249.35,2376.27,8.472
1393.5,2,1,2125.18,2115.68,7.344
1393.5,2,3,2113.39,2134.99,7.123
1393.5,3,0,2426.38,2475.96,8.197
1393.5,3,1,2097.57,2087.81,7.032
1393.5,3,2,2230.09,2206.47,8.165
1394.0,0,1,2411.43,2487.38,7.468
1394.0,0,2,2549.62,2597.64,8.6
1394.0,0,3,2323.33,2390.07,7.221
1394.0,1,0,2026.3,2165.16,6.24
1394.0,1,2,1987.62,1987.33,6.231
1394.0,1,3,2162.53,2184.82,8.221
1394.0,2,0,2567.29,2580.6,8.529
1394.0,2,1,2055.62,2044.8,7.295
1394.0,2,3,2122.02,2102.77,7.115
1394.0,3,0,2377.24,2245.24,8.149
1394.0,3,1,6091.39,6099.47,7.796
1394.0,3,2,2155.95,2172.6,8.145
1394.5,0,1,2380.47,2207.86,7.415
1394.5,0,2,2401.41,2240.72,8.521
1394.5,0,3,2291.69,2170.21,7.176
1394.5,1,0,2331.82,2339.09,6.293
1394.5,1,2,1920.78,1934.42,6.196
1394.5,1,3,2200.36,2204.46,8.233
1394.5,2,0,2310.5,2173.92,8.422
1394.5,2,1,2113.89,2114.66,7.341
1394.5,2,3,2062.48,2087.88,7.103
1394.5,3,0,2301.75,2403.87,8.175
1394.5,3,1,2078.91,2079.06,7.026
1394.5,3,2,2242.44,2238.54,8.175
1395.0,0,1,2259.08,2401.14,7.444
1395.0,0,2,2406.52,2549.71,8.584
1395.0,0,3,2195.35,2312.28,7.199
1395.0,1,0,2025.33,1921.65,6.162
1395.0,1,2,1985.55,1996.37,6.235
1395.0,1,3,2127.17,2142.49,8.193
1395.0,2,0,2438.1,2563.75,8.518
1395.0,2,1,2104.45,2085.89,7.329
1395.0,2,3,2141.96,2141.19,7.128
1395.0,3,0,2481.8,2411.67,8.189
1395.0,3,1,6205.5,6215.21,7.783
1395.0,3,2,2153.83,2132.36,8.125
1395.5,0,1,2491.95,2410.23,7.46
1395.5,0,2,2589.83,2474.01,8.583
1395.5,0,3,2386.4,2333.35,7.217
1395.5,1,0,2209.26,2335.3,6.285
1395.5,1,2,1955.06,1949.57,6.213
1395.5,1,3,2195.09,2210.71,8.236
1395.5,2,0,2569.7,2423.78,8.503
1395.5,2,1,2083.97,2088.52,7.326
1395.5,2,3,2033.88,2025.42,7.064
1395.5,3,0,2166.6,2233.32,8.125
1395.5,3,1,2044.43,2045.57,7.007
1395.5,3,2,2214.76,2229.42,8.169
1396.0,0,1,2103.15,2194.48,7.387
1396.0,0,2,2240.13,2367.94,8.538
1396.0,0,3,2060.81,2136.9,7.147
1396.0,1,0,2322.41,2175.01,6.265
1396.0,1,2,1960.73,1978.73,6.227
1396.0,1,3,2170.39,2167.81,8.218
1396.0,2,0,2271.82,2407.23,8.479
1396.0,2,1,2124.47,2113.43,7.341
1396.0,2,3,2119.24,2138.85,7.126
1396.0,3,0,2440.38,2476.36,8.196
1396.0,3,1,6259.85,6263.71,7.777
1396.0,3,2,2224.01,2198.56,8.161
1396.5,0,1,2427.73,2487.91,7.468
1396.5,0,2,2563.28,2592.79,8.601
1396.5,0,3,2337.03,2391.72,7.224
1396.5,1,0,2046.49,2191.51,6.248
1396.5,1,2,1986.19,1984.7,6.232
1396.5,1,3,2167.29,2189.46,8.227
1396.5,2,0,2578.29,2570.84,8.527
1396.5,2,1,2051.31,2046.69,7.293
1396.5,2,3,2115.31,2094.81,7.113
1396.5,3,0,2343.84,2214.19,8.136
1396.5,3,1,6064.22,6070.71,7.795
1396.5,3,2,2164.09,2182.0,8.148
1397.0,0,1,2345.46,2174.22,7.404
1397.0,0,2,2349.1,2204.4,8.506
1397.0,0,3,2263.88,2143.18,7.17
1397.0,1,0,2340.86,2329.31,6.293
1397.0,1,2,1925.29,1940.36,6.203
1397.0,1,3,2199.28,2202.04,8.236
1397.0,2,0,2166.52,2160.64,8.378
1397.0,2,1,2116.61,2116.18,7.34
1397.0,2,3,2070.42,2096.54,7.108
1397.0,3,0,2322.06,2421.47,8.178
1397.0,3,1,6258.97,6254.39,7.776
1397.0,3,2,2243.37,2236.17,8.173
1397.5,0,1,2280.86,2420.28,7.447
1397.5,0,2,2428.36,2564.59,8.588
1397.5,0,3,2214.23,2329.33,7.206
1397.5,1,0,1927.31,1950.14,6.159
1397.5,1,2,1987.58,1997.05,6.238
1397.5,1,3,2130.91,2148.31,8.202
1397.5,2,0,2459.92,2575.02,8.52
1397.5,2,1,2099.03,2080.22,7.323
1397.5,2,3,2142.18,2138.24,7.129
1397.5,3,0,2477.11,2392.31,8.183
1397.5,3,1,6192.36,6202.42,7.781
1397.5,3,2,2137.22,2121.35,8.111
1398.0,0,1,2489.56,2389.49,7.456
1398.0,0,2,2580.15,2448.58,8.579
1398.0,0,3,2384.11,2317.23,7.216
1398.0,1,0,2228.35,2344.02,6.289
1398.0,1,2,1949.4,1944.44,6.211
1398.0,1,3,2197.51,2211.78,8.24
1398.0,2,0,2552.37,2393.46,8.496
1398.0,2,1,2088.62,2093.22,7.327
1398.0,2,3,2026.43,2029.63,7.075
1398.0,3,0,2184.53,2262.96,8.132
1398.0,3,1,2049.59,2051.34,7.007
1398.0,3,2,2220.69,2233.31,8.17
1398.5,0,1,2120.96,2226.92,7.396
1398.5,0,2,2261.27,2398.25,8.548
1398.5,0,3,2076.59,2164.51,7.159
1398.5,1,0,2305.7,2147.75,6.26
1398.5,1,2,1965.03,1982.61,6.231
1398.5,1,3,2164.92,2162.64,8.218
1398.5,2,0,2294.91,2436.27,8.485
1398.5,2,1,2123.19,2110.68,7.337
1398.5,2,3,2124.59,2141.88,7.128
1398.5,3,0,2452.72,2474.05,8.194
1398.5,3,1,6254.68,6259.7,7.774
1398.5,3,2,2216.81,2190.0,8.156
1399.0,0,1,2442.61,2485.81,7.468
1399.0,0,2,2575.1,2585.27,8.601
1399.0,0,3,2349.46,2391.19,7.227
1399.0,1,0,2067.04,2216.29,6.256
1399.0,1,2,1984.29,1981.69,6.233
1399.0,1,3,2171.9,2193.77,8.232
1399.0,2,0,2586.84,2558.17,8.525
1399.0,2,1,2053.87,2052.3,7.298
1399.0,2,3,2107.58,2086.3,7.11
1399.0,3,0,2304.06,2182.19,8.12
1399.0,3,1,2024.44,2010.85,6.975
1399.0,3,2,2172.17,2190.9,8.151
1399.5,0,1,2303.81,2139.47,7.39
1399.5,0,2,2280.15,2166.91,8.482
1399.5,0,3,2231.32,2115.21,7.161
1399.5,1,0,2347.9,2317.3,6.293
1399.5,1,2,1930.04,1946.22,6.21
1399.5,1,3,2197.69,2199.24,8.238
1399.5,2,0,2162.02,2194.7,8.405
1399.5,2,1,2118.92,2117.18,7.338
1399.5,2,3,2078.26,2104.64,7.113
1399.5,3,0,2341.96,2436.72,8.179
1399.5,3,1,2085.86,2083.73,7.021
1399.5,3,2,2243.36,2232.88,8.171
1400.0,0,1,2302.36,2437.19,7.45
1400.0,0,2,2449.64,2576.99,8.593
1400.0,0,3,2232.89,2344.48,7.212
1400.0,1,0,1931.38,1982.46,6.18
1400.0,1,2,1989.23,1997.3,6.24
1400.0,1,3,2135.37,2154.3,8.21
1400.0,2,0,2480.86,2583.39,8.522
1400.0,2,1,2093.07,2074.27,7.318
1400.0,2,3,2141.49,2134.48,7.129
1400.0,3,0,2468.99,2370.76,8.176
1400.0,3,1,2075.03,2051.84,7.008
1400.0,3,2,2122.04,2122.51,8.105
1400.5,0,1,2483.84,2366.64,7.45
1400.5,0,2,2566.47,2421.26,8.575
1400.5,0,3,2379.05,2299.37,7.215
1400.5,1,0,2246.67,2350.49,6.292
1400.5,1,2,1943.3,1939.17,6.209
1400.5,1,3,2199.55,2212.41,8.244
1400.5,2,0,2530.08,2361.2,8.487
1400.5,2,1,2093.1,2097.54,7.327
1400.5,2,3,2024.73,2038.32,7.075
1400.5,3,0,2203.6,2291.39,8.139
1400.5,3,1,2054.68,2056.76,7.006
1400.5,3,2,2226.04,2236.29,8.17
1401.0,0,1,2140.23,2258.03,7.404
1401.0,0,2,2283.04,2427.01,8.556
1401.0,0,3,2093.77,2190.97,7.17
1401.0,1,0,2284.84,2119.08,6.254
1401.0,1,2,1969.14,1986.13,6.235
1401.0,1,3,2159.01,2157.31,8.218
1401.0,2,0,2318.39,2463.2,8.491
1401.0,2,1,2121.34,2107.45,7.334
1401.0,2,3,2129.36,2144.09,7.131
1401.0,3,0,2463.17,2469.05,8.192
1401.0,3,1,2096.56,2081.44,7.02
1401.0,3,2,2208.49,2180.85,8.151
1401.5,0,1,2455.89,2481.1,7.467
1401.5,0,2,2584.8,2575.16,8.602
1401.5,0,3,2360.46,2388.48,7.23
1401.5,1,0,2087.79,2239.4,6.263
1401.5,1,2,1981.89,1978.35,6.234
1401.5,1,3,2176.33,2197.72,8.238
1401.5,2,0,2592.65,2542.7,8.521
1401.5,2,1,2057.96,2058.31,7.301
1401.5,2,3,2098.84,2077.3,7.107
1401.5,3,0,2255.77,2149.28,8.101
1401.5,3,1,6072.25,6065.31,7.788
1401.5,3,2,2180.17,2199.17,8.154
1402.0,0,1,2253.6,2103.7,7.373
1402.0,0,2,2163.4,2181.22,8.466
1402.0,0,3,2192.96,2086.45,7.151
1402.0,1,0,2352.76,2303.06,6.292
1402.0,1,2,1934.92,1951.93,6.216
1402.0,1,3,2195.61,2196.05,8.24
1402.0,2,0,2171.67,2231.85,8.422
1402.0,2,1,2120.8,2117.64,7.336
1402.0,2,3,2085.93,2112.16,7.118
1402.0,3,0,2361.25,2449.54,8.181
1402.0,3,1,2088.71,2085.18,7.019
1402.0,3,2,2242.36,2228.7,8.169
1402.5,0,1,2323.49,2451.75,7.453
1402.5,0,2,2470.24,2586.82,8.597
1402.5,0,3,2251.11,2357.73,7.218
1402.5,1,0,1941.71,2015.44,6.196
1402.5,1,2,1990.48,1997.12,6.242
1402.5,1,3,2140.19,2160.23,8.218
1402.5,2,0,2500.7,2588.85,8.523
1402.5,2,1,2086.56,2068.08,7.311
1402.5,2,3,2139.87,2129.96,7.129
1402.5,3,0,2457.19,2347.16,8.168
1402.5,3,1,2068.79,2045.33,7.001
1402.5,3,2,2126.91,2133.29,8.116
1403.0,0,1,2474.56,2341.76,7.444
1403.0,0,2,2548.64,2392.02,8.569
1403.0,0,3,2371.18,2279.72,7.213
1403.0,1,0,2264.14,2354.62,6.295
1403.0,1,2,1936.71,1933.85,6.206
1403.0,1,3,2201.19,2212.6,8.248
1403.0,2,0,2502.29,2327.3,8.477
1403.0,2,1,2097.37,2101.48,7.327
1403.0,2,3,2031.5,2053.4,7.078
1403.0,3,0,2223.51,2318.26,8.144
1403.0,3,1,2059.64,2061.79,7.006
1403.0,3,2,2230.75,2238.37,8.17
1403.5,0,1,2160.51,2287.68,7.411
1403.5,0,2,2305.21,2454.04,8.564
